Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Lithuania,LTU,"Population, total",SP.POP.TOTL,3244438,3273894,3301652,3328664,3355036,3379514,3397842,3413202,3432947,3457179,3485192,3514205,3544543,3578914,3616367,3655049,3684255,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,2904910,2868231,2828403,2801543,2794137,2794885,2800839,..
Luxembourg,LUX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14278311404,14879781670,13901975726,14254298216,14478058119,15068034942,15421472492,15551149030,15465469116,15640430423,16107934774,17104522553,17582030272,19337409478,20101425602,21802666127,23938905604,25212438895,27391849518,27890285979,29061859474,30172289931,30604417465,31032290016,32714188402,34897700895,37750651304,40369840661,41610952876,42953079582,44078183348,45943524157,47084244317,49917169128,53959794735,53797820276,52055333610,54012829451,54576884724,55477349853,57236975164,58738350256,60071584216,63062062077,63892707778,64671765569,66172102156,65644422263,68993899663,..
Luxembourg,LUX,Land area (sq. km),AG.LND.TOTL.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,2574.46,..,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,350450,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,..
"Macao SAR, China",MAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,5862836145,6450510228,6996125509,7047377492,7519217497,8593900334,9265232362,9730752055,10507231089,10891735877,12340236428,12980196726,13532247234,13978346333,13919739805,13880783701,13246339311,12933886078,13677154746,14072231692,15326181554,17110233204,21666833272,23416525409,26552089553,30395873363,31426773676,31827251615,39823135537,48431515130,52907674866,58596759894,57396475225,45047964934,44742061843,49208798568,52389983871,51073980039,23373547289,27876941822,..
"Macao SAR, China",MAC,Land area (sq. km),AG.LND.TOTL.K2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26,27,27,28,28,28.6,29.2,29.2,29.5,29.7,29.9,29.9,30.3,30.3,30.4,30.5,30.8,32.9,32.9,32.9,..,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,247838,247280,246919,246661,246405,246048,245605,245332,248695,256692,266253,276591,287700,299491,311808,324478,337336,350227,362390,372370,380712,388779,396641,404297,411700,418776,425518,431896,439122,449665,462533,475529,488619,501863,515330,529038,543021,557297,571003,582766,593374,604167,615239,626688,638609,650991,663653,676283,686607,..
Madagascar,MDG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5576938345,5688860770,5760465985,5583685441,5715683785,5563543373,6111811116,6170038805,5565375002,5459632877,5508769572,5605733940,5670555516,5781711156,5849641247,6048934383,6295421240,6492398993,6082965486,6154798310,6284044347,6281398682,6386837758,6524423303,6765402396,7030408254,7360783100,7688842820,8148653748,7137571146,7835974782,8247912260,8640170191,9106610509,9626649348,10272850945,9864124140,9925206717,10081868865,10385448869,10624353267,10979122002,11323020829,11775165589,12238319072,12629254614,13186360351,12245161251,12784234883,..
Madagascar,MDG,Land area (sq. km),AG.LND.TOTL.K2,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581540,581795,581795,581800,581800,581800,581800,581800,581800,581800,581800,..,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,7268560,7491935,7720859,7955197,8195142,8440919,8692289,8948162,9207310,9470990,9740088,10015017,10297746,10588428,10890514,11206789,11536734,11882762,12245260,12623342,13020100,13436121,13869138,14317454,14778903,15250934,15730885,16216431,16709665,17211934,17724310,18250774,18792171,19350299,19924958,20513599,21117092,21731053,22348158,22966240,23588073,24215976,24850912,25501941,26169542,26846541,27533134,28225177,28915653,..
Malawi,MWI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1305988589,1399705855,1484903485,1559114970,1635792733,1795201848,1874121681,1881744604,1782198071,1826814576,1894748495,1996312777,2087563880,2083079740,2116934769,2184195952,2213566610,2339569341,2543819168,2357281465,2585745419,2320960389,2709229619,2907455321,3017718212,3135265990,3230649501,3281567051,3118310277,3171321552,3352265725,3533975212,3649491172,3821017257,4187834914,4507774478,4883186907,5218860380,5472186739,5575381210,5865301032,6199623191,6373212641,6531525832,6792788858,7091106972,7477443338,7537262760,7744644244,..
Malawi,MWI,Land area (sq. km),AG.LND.TOTL.K2,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,..,..
Malawi,MWI,"Population, total",SP.POP.TOTL,4996239,5134199,5280965,5438226,5611712,5808810,6029140,6267369,6519891,6784347,7058317,7339002,7625078,7909819,8295993,8754781,9174895,9539665,9831584,10115420,10257233,10131799,10112816,10310528,10512678,10732456,10973956,11229387,11498818,11784498,12087965,12411342,12755648,13118307,13495463,13889423,14298932,14718422,15146094,15581251,16024775,16477966,16938942,17405624,17881167,18367883,18867337,19377061,19889742,..
Malaysia,MYS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,25389604879,27501680285,27721987471,30927616658,33325452833,35542892545,38865833087,41758161062,44657056115,47311093044,50269091780,54170873180,53615486166,54280637167,57098850999,62773174750,68460173834,74627427172,81750963915,89014633508,97822581052,1.06834E+11,1.17335E+11,1.29072E+11,1.38523E+11,1.28329E+11,1.36205E+11,1.48271E+11,1.49039E+11,1.57073E+11,1.66166E+11,1.77437E+11,1.86898E+11,1.97336E+11,2.09766E+11,2.19902E+11,2.16573E+11,2.32654E+11,2.4497E+11,2.58378E+11,2.70506E+11,2.86755E+11,3.01355E+11,3.14764E+11,3.33061E+11,3.49191E+11,3.64602E+11,3.44423E+11,3.55073E+11,..
Malaysia,MYS,Land area (sq. km),AG.LND.TOTL.K2,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,..,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,11062664,11335187,11617947,11910081,12218924,12543892,12875011,13215707,13564594,13921029,14292862,14686454,15108135,15558740,16033103,16524616,17020143,17517054,18017464,18526708,19050077,19588703,20136888,20689051,21249178,21810542,22368655,22945150,23542517,24142445,24739411,25333247,25923536,26509413,27092604,27664296,28217204,28717731,29184133,29660212,30134807,30606459,31068833,31526418,31975806,32399271,32804020,33199993,33573874,..
Maldives,MDV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1407651006,1518273329,1645777024,1769122796,1878377731,1950616577,1873691391,2009878520,2286237818,2424183785,2105911400,2655796319,2860660922,3132004126,2905596513,3116691850,3383690536,3468871018,3721442083,3994209877,4109424800,4369892498,4684957820,5065522983,5425046755,3608046924,5114229740,..
Maldives,MDV,Land area (sq. km),AG.LND.TOTL.K2,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,..,..
Maldives,MDV,"Population, total",SP.POP.TOTL,134940,138944,143126,147468,151792,156025,160326,164887,169663,174523,179339,184388,190383,197225,204256,211160,217937,224957,232150,239136,245845,252201,258208,263841,269040,273796,278111,282507,287324,292284,297226,302135,307018,314401,325126,336883,349037,361575,374440,387539,400728,416738,435582,454252,472442,489758,504508,514438,521457,..
Mali,MLI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2364972159,2328815847,2599541833,2953688817,3141208099,3095237262,3417008137,3269193837,3318519574,3073664829,3129632386,3120649992,3753724863,3854798443,3849433940,4133896370,4306585265,4198817486,4691977157,4540958248,4685005081,4862095183,4906876169,5253094821,5506768049,5923722223,6261430289,6257621150,7219807962,7444077453,8122906002,8249623227,8788717854,9198464305,9519823400,9974218383,10453611462,11009109609,11362847029,11267770153,11526373172,12342980274,13104764334,13871694352,14607651004,15301000870,16028741076,15830713923,16313964444,..
Mali,MLI,Land area (sq. km),AG.LND.TOTL.K2,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,..,..
Mali,MLI,"Population, total",SP.POP.TOTL,6455257,6569273,6687293,6807648,6935336,7072938,7218079,7372581,7532864,7696349,7863944,8030099,8187651,8334588,8474329,8617474,8774122,8945026,9123969,9310572,9506510,9711797,9921094,10131906,10359301,10620475,10916993,11239101,11583824,11952660,12342165,12751995,13180551,13623541,14080912,14551117,15032635,15529181,16039734,16514687,17004033,17551814,18112907,18700106,19311355,19934298,20567424,21224040,21904983,..
Malta,MLT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1071595473,1179145124,1409786863,1649691557,1850692777,2057251526,2273073117,2433318207,2513903917,2571332853,2555586264,2579669366,2646361034,2749177189,2862182514,3103013314,3356812049,3568002219,3791233995,3969078220,4146922667,4381269611,4659151337,4835143127,5089325641,5350184178,5602711528,6705425497,6626650394,6796627094,7073560413,7083435038,7323088872,7506934428,7865416620,8166315322,8073782314,8521358038,8561078442,8913680240,9401531122,10119161212,11091423499,11466437368,12719183402,13503827804,14302895817,13112282259,14462554089,..
Malta,MLT,Land area (sq. km),AG.LND.TOTL.K2,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,302200,301996,304222,305774,306970,310182,313342,316645,318982,325898,330524,330593,336452,342121,344485,347325,350722,354170,363845,367618,371308,374797,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,484630,504062,515332,518536,..
Marshall Islands,MHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,79709217.72,83560152.06,96518663.47,100250100,93977157.84,117041501.2,128000979.2,137971035.3,135637105.1,139267088.3,139389400,149343000,158312900,167618100,181385000,162697000,152210100,150962900,149068100,151086600,161399900,167438600,164733000,166919800,169879300,170223300,175997300,162539800,168510400,177646400,177100600,174811200,181243700,179213900,182997300,186686700,193053500,201150200,222953300,218847400,221287100,..
Marshall Islands,MHL,Land area (sq. km),AG.LND.TOTL.K2,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,25522,26174,27047,27964,28912,29892,30902,31988,33219,34569,35975,37437,38962,40527,42122,43687,44988,46047,47053,48015,48944,49840,50702,51538,52358,53164,53834,54224,54413,54496,54493,54435,54337,54208,54038,53816,53593,53416,52971,52203,51352,50419,49410,48329,47187,45989,44728,43413,42050,..
Mauritania,MRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1950346525,2187559587,2075242087,2252594453,2210277356,2199121780,2304460590,2382148801,2464339805,2406676123,2496573708,2416012658,2488366451,2630541243,2680531632,2726647444,2856915355,2806310683,2856489968,2910024181,3080948451,2986648869,3279931827,3470785374,3330402638,3422914722,3548644484,3409607675,3382348072,3429074668,3666650204,3840183882,4169145065,4933482716,4836321585,4820309530,4825027450,4951454244,5158067699,5388634005,5612306136,5852222305,6166857629,6244616105,6636187612,6952878007,7321146741,7252436597,7429785380,..
Mauritania,MRT,Land area (sq. km),AG.LND.TOTL.K2,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,1227358,1264352,1302436,1341604,1381329,1421786,1463514,1506694,1551687,1598332,1646343,1695675,1746265,1798009,1851092,1905847,1955040,2006027,2066302,2147527,2237064,2315191,2380341,2428816,2484278,2550501,2620611,2695003,2761823,2821703,2883326,2946575,3012360,3081229,3153508,3233336,3322616,3419461,3524249,3636113,3742959,3843174,3946220,4051890,4160015,4270712,4383849,4498604,4614974,..
Mauritius,MUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,2183115628,2326057723,2415164484,2500094365,2248553408,2380821255,2511696807,2521336582,2639798700,2823382853,3098437751,3373921085,3603055765,3763937559,4034441844,4213387344,4487792562,4715865005,4910919920,5121487229,5407667941,5715227836,6062253050,6220534374,6730791857,6956107854,7068443337,7487280094,7811480809,7950333243,8337160252,8814630767,9289471624,9597424761,10017523547,10425991883,10790496900,11153101416,11579927241,12007291046,12471068852,12962177523,13481538349,13871352306,11846495742,12285243877,..
Mauritius,MUS,Land area (sq. km),AG.LND.TOTL.K2,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,864819,878042,892000,906507,921379,933499,949888,966039,980462,992521,1001691,1012221,1020528,1028360,1036082,1043239,1051260,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,1263473,1264613,1265303,1265711,1265740,1266060,..
Mexico,MEX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.29969E+11,3.49031E+11,3.69081E+11,3.85385E+11,3.98452E+11,4.34141E+11,4.76245E+11,5.20218E+11,5.64569E+11,5.61629E+11,5.42048E+11,5.60537E+11,5.72799E+11,5.55163E+11,5.64726E+11,5.71973E+11,5.95455E+11,6.26274E+11,6.5267E+11,6.75782E+11,6.889E+11,7.22939E+11,6.77457E+11,7.23343E+11,7.72869E+11,8.1278E+11,8.3516E+11,8.76438E+11,8.72893E+11,8.72545E+11,8.85166E+11,9.1987E+11,9.41098E+11,9.83401E+11,1.00594E+12,1.01744E+12,9.6366E+11,1.01298E+12,1.05009E+12,1.08833E+12,1.10307E+12,1.13451E+12,1.17187E+12,1.20269E+12,1.22811E+12,1.25507E+12,1.25257E+12,1.15251E+12,1.20692E+12,..
Mexico,MEX,Land area (sq. km),AG.LND.TOTL.K2,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,..,..
Mexico,MEX,"Population, total",SP.POP.TOTL,55228203,56945880,58691882,60452543,62262505,64123997,65972912,67705186,69233769,70656783,72080310,73489654,74872006,76224365,77553504,78892015,80233749,81720428,83351595,84993164,86648447,88314424,89969572,91586555,93183094,94767284,96334810,97873442,99394288,100917081,102429341,103945813,105442402,106886790,108302973,109684489,111049428,112532401,114150481,115755909,117290686,118755887,120149897,121519221,122839258,124013861,125085311,125998302,126705138,..
"Micronesia, Fed. Sts.",FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,218165732.3,220783197.6,226410748,234394017.1,243162525.9,261223036.4,271692897.6,293810479.3,292240000.2,312739072.2,302786553.1,284434849.5,292542710,296563529.3,310899125,317638182,319375655.5,324396608.3,314404696.3,320824422.5,320564377.4,314678221.4,307099219.8,310456119,317470533.4,327593318.7,321477741.9,309648107.5,302508316.5,316489900,319338880.1,327904142.7,328598163.6,332458532.3,326589259,316176982,..
"Micronesia, Fed. Sts.",FSM,Land area (sq. km),AG.LND.TOTL.K2,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,..,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,63889,65552,67121,68602,70144,71983,74114,76299,78531,80816,83153,85543,87966,90397,92845,94987,96796,98603,100427,102893,106030,108844,110328,110785,111133,111406,111539,111709,111948,111992,111805,111438,110940,110301,109532,108704,107868,107588,107887,108232,108609,109024,109462,109925,110430,110929,111379,112106,113131,..
Moldova,MDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4435095429,4174442201,4243197956,3965599798,3832028303,3912796579,4151477186,4475292392,4770661692,5123690642,5507967447,5772349876,5945520387,6409270985,6024714708,6452469457,6827884855,6787618499,7401481592,7771527984,7745241913,8086720854,8466052245,8830217599,9155470178,8479779802,9662250294,..
Moldova,MDA,Land area (sq. km),AG.LND.TOTL.K2,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32870,32950,32940,32930,32930,32920,32910,32900,32880,32880,32880,32870,32880,32890,32890,32890,32890,32890,32850,32850,32860,32880,32880,32880,32880,32890,32885.3,32885.9,32884.6,..,..
Moldova,MDA,"Population, total",SP.POP.TOTL,2536068,2563389,2590711,2618032,2643746,2668657,2692764,2716068,2740175,2765889,2792407,2819728,2847050,2875175,2904907,2931424,2952317,2965978,2973210,2975621,2974817,2967585,2953200,2947293,2936413,2935227,2930622,2924668,2918135,2911385,2903198,2896023,2888985,2880967,2874299,2868833,2865213,2862354,2860699,2860324,2859558,2857815,2835978,2803186,2755189,2707203,2664224,2635130,2615199,..
Monaco,MCO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2071557616,2164251762,2143201438,2237751530,2317264124,2408878350,2494013048,2536048576,2559440540,2621696102,2653024672,2692409238,2738414426,2805570334,2875276810,3007499332,3132721357,3215533411,3248175199,3292566050,3262474669,3334758864,3405360754,3443185211,3520217829,3643540399,3763796960,3910970047,3996531672,4037555895,4081465799,4182297766,4261569603,4508908445,5159494247,5193899561,4606988938,4703735662,5032997159,5083942061,5570723958,5971213722,6261622101,6477745185,6250961825,6623286015,7080667992,6162649848,7490920324,..
